,group,user,task_id,completed,active_time,percentileActiveTime,percTimeAbove85,percTimeBelow15,ws-check_solution,percentileAtt,percAttAbove85,percAttBelow15,totalUserPersistence
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Not Bird,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Not Bird,1.0,148.04895699999997,40.476190476190474,False,False,1,20.833333333333332,False,True,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Object Limits,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Object Limits,1.0,309.206375,80.3030303030303,False,False,3,29.924242424242426,False,False,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Pi Henge,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Pi Henge,1.0,175.63277799999997,76.07361963190183,False,False,2,33.43558282208589,False,True,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Pyramids are Strange,1.0,157.43366399999994,40.13157894736842,False,False,3,57.89473684210526,False,False,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Ramp Up and Can It,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Ramp Up and Can It,1.0,377.12455599999987,89.47368421052632,True,False,6,87.89473684210526,True,False,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Sandbox,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Sandbox,0.0,450.6425799999999,66.26506024096386,False,False,0,50.602409638554214,True,True,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Square Cross-Sections,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Square Cross-Sections,1.0,116.68573100000002,30.541871921182267,False,False,1,21.67487684729064,False,True,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Stranger Shapes,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Stranger Shapes,1.0,230.52481599999996,47.863247863247864,False,False,3,32.9059829059829,False,False,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Sugar Cones,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Sugar Cones,1.0,47.009546,33.333333333333336,False,False,1,33.333333333333336,False,True,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Tall and Small,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Tall and Small,1.0,308.8072179999999,67.96116504854369,False,False,6,69.41747572815534,False,False,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Unnecessary,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Unnecessary,0.0,312.36226500000015,81.57894736842105,False,False,7,84.86842105263158,True,False,7.69
e6af7d42084352a39449e6d0a09b18cd~be92bec7a507e83c33700633c0a59255~Warm Up,e6af7d42084352a39449e6d0a09b18cd,be92bec7a507e83c33700633c0a59255,Warm Up,1.0,43.062731,53.71900826446281,False,False,1,46.69421487603306,True,True,7.69
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~1. One Box,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,1. One Box,1.0,36.557768,36.63003663003663,False,False,1,51.0989010989011,True,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~2. Separated Boxes,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,2. Separated Boxes,1.0,152.862828,83.39622641509433,False,False,3,72.64150943396227,False,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~3. Rotate a Pyramid,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,3. Rotate a Pyramid,1.0,132.813862,73.41269841269842,False,False,2,58.13492063492063,False,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~4. Match Silhouettes,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,4. Match Silhouettes,1.0,109.62985200000003,63.82113821138211,False,False,2,68.08943089430895,False,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,45-Degree Rotations,1.0,66.52075400000001,23.076923076923077,False,False,1,34.93589743589744,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~5. Removing Objects,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,5. Removing Objects,1.0,357.7769180000002,81.81818181818181,False,False,2,57.43801652892562,False,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~6. Stretch a Ramp,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,6. Stretch a Ramp,1.0,49.30819299999999,16.666666666666668,False,False,1,19.07894736842105,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~7. Max 2 Boxes,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,7. Max 2 Boxes,1.0,26.497515000000007,18.099547511312217,False,False,1,31.67420814479638,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~8. Combine 2 Ramps,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,8. Combine 2 Ramps,1.0,171.95378099999996,79.26267281105991,False,False,1,39.63133640552996,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~9. Scaling Round Objects,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,9. Scaling Round Objects,1.0,41.809881999999995,5.5,False,True,1,23.25,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Angled Silhouette,1.0,84.06917899999999,48.06201550387597,False,False,1,37.98449612403101,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Bird Fez,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Bird Fez,1.0,180.39565299999992,49.171270718232044,False,False,4,71.2707182320442,False,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Boxes Obscure Spheres,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Boxes Obscure Spheres,1.0,465.93508399999985,72.48322147651007,False,False,5,62.75167785234899,False,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~More Than Meets Your Eye,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,More Than Meets Your Eye,0.0,171.332076,34.523809523809526,False,False,0,5.357142857142857,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Not Bird,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Not Bird,0.0,116.98770299999997,32.142857142857146,False,False,0,5.9523809523809526,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Object Limits,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Object Limits,0.0,197.83194399999996,56.06060606060606,False,False,2,13.257575757575758,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Pi Henge,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Pi Henge,1.0,160.09633900000003,71.77914110429448,False,False,3,88.95705521472392,True,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Pyramids are Strange,1.0,132.67088799999996,31.57894736842105,False,False,1,19.736842105263158,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Ramp Up and Can It,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Ramp Up and Can It,0.0,6.6055600000000005,4.2105263157894735,False,True,0,6.842105263157895,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Sandbox,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Sandbox,0.0,156.596938,37.34939759036145,False,False,0,50.602409638554214,True,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Square Cross-Sections,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Square Cross-Sections,1.0,100.18719500000002,25.61576354679803,False,False,2,45.320197044334975,False,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Stranger Shapes,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Stranger Shapes,0.0,244.56823699999995,52.99145299145299,False,False,3,32.9059829059829,False,False,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Sugar Cones,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Sugar Cones,1.0,65.01938799999999,53.96825396825397,False,False,1,33.333333333333336,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Tall and Small,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Tall and Small,0.0,5.148554,0.970873786407767,False,True,0,4.854368932038835,False,True,0.0
e6af7d42084352a39449e6d0a09b18cd~beecc47689704115072807cd992ddc7b~Warm Up,e6af7d42084352a39449e6d0a09b18cd,beecc47689704115072807cd992ddc7b,Warm Up,1.0,66.903089,78.51239669421487,False,False,1,46.69421487603306,True,True,0.0
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~1. One Box,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,1. One Box,1.0,44.06887499999999,45.42124542124542,False,False,1,51.0989010989011,True,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~2. Separated Boxes,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,2. Separated Boxes,1.0,104.51702399999998,67.54716981132076,False,False,4,88.11320754716981,True,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~3. Rotate a Pyramid,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,3. Rotate a Pyramid,1.0,37.745389,24.206349206349206,False,False,1,21.825396825396826,False,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~4. Match Silhouettes,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,4. Match Silhouettes,1.0,33.22781199999999,19.10569105691057,False,False,1,29.471544715447155,False,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,45-Degree Rotations,1.0,305.36396900000005,84.61538461538461,False,False,4,90.7051282051282,True,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~5. Removing Objects,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,5. Removing Objects,1.0,224.16318499999994,67.76859504132231,False,False,3,71.28099173553719,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~6. Stretch a Ramp,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,6. Stretch a Ramp,1.0,258.796687,85.08771929824562,True,False,2,51.75438596491228,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~7. Max 2 Boxes,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,7. Max 2 Boxes,1.0,43.95338400000001,33.93665158371041,False,False,2,71.71945701357465,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~8. Combine 2 Ramps,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,8. Combine 2 Ramps,1.0,77.20459299999999,43.77880184331797,False,False,1,39.63133640552996,False,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~9. Scaling Round Objects,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,9. Scaling Round Objects,1.0,384.07256400000006,86.0,True,False,1,23.25,False,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Angled Silhouette,1.0,49.816266,25.58139534883721,False,False,1,37.98449612403101,False,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Bird Fez,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Bird Fez,1.0,396.34114600000004,83.97790055248619,False,False,6,78.7292817679558,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Boxes Obscure Spheres,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Boxes Obscure Spheres,1.0,653.9122170000003,85.90604026845638,True,False,14,91.94630872483222,True,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Bull Market,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Bull Market,0.0,564.3011200000001,80.0,False,False,5,78.57142857142857,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~More Than Meets Your Eye,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,More Than Meets Your Eye,1.0,455.6317520000001,83.33333333333333,False,False,1,31.547619047619047,False,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Not Bird,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Not Bird,0.0,221.06331699999993,59.523809523809526,False,False,3,54.166666666666664,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Object Limits,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Object Limits,0.0,350.7882469999999,87.12121212121212,True,False,5,60.22727272727273,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Pi Henge,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Pi Henge,1.0,75.597595,30.67484662576687,False,False,1,33.43558282208589,False,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Pyramids are Strange,1.0,217.044203,56.578947368421055,False,False,3,42.10526315789474,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Ramp Up and Can It,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Ramp Up and Can It,1.0,175.92036800000002,65.26315789473684,False,False,4,74.21052631578948,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Square Cross-Sections,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Square Cross-Sections,1.0,105.817822,27.0935960591133,False,False,3,60.83743842364532,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Stranger Shapes,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Stranger Shapes,1.0,483.5375549999999,84.61538461538461,False,False,4,43.162393162393165,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Sugar Cones,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Sugar Cones,1.0,48.078688,34.92063492063492,False,False,1,33.333333333333336,False,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Tall and Small,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Tall and Small,1.0,232.81368999999995,55.33980582524272,False,False,2,31.553398058252426,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Unnecessary,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Unnecessary,1.0,160.86942400000007,52.63157894736842,False,False,3,60.526315789473685,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Warm Up,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Warm Up,1.0,31.515990000000002,32.231404958677686,False,False,1,46.69421487603306,True,True,3.7
e6af7d42084352a39449e6d0a09b18cd~bf0a784fe1efa01dc5a2e1ccd1f731fc~Zzz,e6af7d42084352a39449e6d0a09b18cd,bf0a784fe1efa01dc5a2e1ccd1f731fc,Zzz,1.0,99.646741,37.9746835443038,False,False,2,51.265822784810126,False,False,3.7
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~1. One Box,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,1. One Box,1.0,20.387441,7.6923076923076925,False,True,1,51.0989010989011,True,True,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~2. Separated Boxes,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,2. Separated Boxes,1.0,252.07816200000013,92.45283018867924,True,False,3,72.64150943396227,False,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~3. Rotate a Pyramid,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,3. Rotate a Pyramid,1.0,30.327425,16.666666666666668,False,False,1,21.825396825396826,False,True,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~4. Match Silhouettes,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,4. Match Silhouettes,1.0,734.2869360000002,97.5609756097561,True,False,9,96.34146341463415,True,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,45-Degree Rotations,1.0,144.66082899999998,62.17948717948718,False,False,3,84.2948717948718,True,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~5. Removing Objects,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,5. Removing Objects,1.0,175.26831399999998,58.67768595041322,False,False,7,90.49586776859505,True,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~6. Stretch a Ramp,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,6. Stretch a Ramp,1.0,104.87678399999999,48.24561403508772,False,False,2,51.75438596491228,False,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~7. Max 2 Boxes,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,7. Max 2 Boxes,1.0,22.703648,10.85972850678733,False,True,1,31.67420814479638,False,True,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~8. Combine 2 Ramps,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,8. Combine 2 Ramps,1.0,99.74412099999999,56.68202764976959,False,False,2,80.64516129032258,True,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~9. Scaling Round Objects,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,9. Scaling Round Objects,1.0,103.743798,45.0,False,False,3,74.0,False,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~Bird Fez,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Bird Fez,1.0,211.79700799999998,56.9060773480663,False,False,5,78.7292817679558,False,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~Boxes Obscure Spheres,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Boxes Obscure Spheres,1.0,515.3949559999999,77.18120805369128,False,False,17,95.30201342281879,True,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~Object Limits,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Object Limits,0.0,139.76726,36.36363636363637,False,False,4,45.07575757575758,False,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~Pi Henge,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Pi Henge,1.0,88.38321900000001,43.558282208588956,False,False,1,33.43558282208589,False,True,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Pyramids are Strange,1.0,227.93720399999995,58.55263157894737,False,False,6,83.22368421052632,True,False,6.25
e6af7d42084352a39449e6d0a09b18cd~ca35f06de1cb31608714f602522da941~Square Cross-Sections,e6af7d42084352a39449e6d0a09b18cd,ca35f06de1cb31608714f602522da941,Square Cross-Sections,0.0,390.5779529999998,78.32512315270937,False,False,5,79.80295566502463,False,False,6.25
e6af7d42084352a39449e6d0a09b18cd~cc9b0177c4af699f8c39c9f7126fa4a4~1. One Box,e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,1. One Box,1.0,28.83543,23.80952380952381,False,False,1,51.0989010989011,True,True,4.55
e6af7d42084352a39449e6d0a09b18cd~cc9b0177c4af699f8c39c9f7126fa4a4~2. Separated Boxes,e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,2. Separated Boxes,1.0,86.97320099999999,60.0,False,False,2,47.35849056603774,False,False,4.55
e6af7d42084352a39449e6d0a09b18cd~cc9b0177c4af699f8c39c9f7126fa4a4~3. Rotate a Pyramid,e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,3. Rotate a Pyramid,1.0,34.933986000000004,22.61904761904762,False,False,1,21.825396825396826,False,True,4.55
e6af7d42084352a39449e6d0a09b18cd~cc9b0177c4af699f8c39c9f7126fa4a4~4. Match Silhouettes,e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,4. Match Silhouettes,1.0,35.75203000000001,20.73170731707317,False,False,1,29.471544715447155,False,True,4.55
e6af7d42084352a39449e6d0a09b18cd~cc9b0177c4af699f8c39c9f7126fa4a4~45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,45-Degree Rotations,1.0,82.762054,28.205128205128204,False,False,1,34.93589743589744,False,True,4.55
e6af7d42084352a39449e6d0a09b18cd~cc9b0177c4af699f8c39c9f7126fa4a4~5. Removing Objects,e6af7d42084352a39449e6d0a09b18cd,cc9b0177c4af699f8c39c9f7126fa4a4,5. Removing Objects,1.0,119.42761300000001,45.86776859504132,False,False,1,25.619834710743802,False,True,4.55
